algoritmo,iteracion,mejor_distancia_global,mejor_distancia_iteracion,media_distancias_validas,peor_distancia_valida,rutas_validas,n_hormigas,tiempo_iteracion,tiempo_total,tau_media,tau_min,tau_max,escenario,seed
AS,48,11.1321215108037,11.212514273822308,11.953568686917425,12.603611562401056,10,94,0.3783691998105496,19.264855599962175,0.12928511511818522,1.2577776884100234e-14,1.4666214672007596,1,10
AS,49,11.1321215108037,11.397881269454956,11.674060263271842,12.298668064177036,14,94,0.41804159991443157,19.68293879996054,0.17041513025232422,6.288888442050117e-15,1.9332038969483298,1,10
AS,50,11.1321215108037,11.41336228698492,11.675588998477906,12.102958843111992,8,94,0.40298280003480613,20.085962699959055,0.14562968170917073,3.1444442210250584e-15,1.6520356365932412,1,10
AS,51,11.1321215108037,11.166747197508812,11.442116694897413,11.81583485007286,10,94,0.3919587000273168,20.477971900021657,0.14988666627946787,1.5722221105125292e-15,1.7003272357509327,1,10
AS,52,10.954715184867382,10.954715184867382,11.736149932361311,12.039118897169828,9,94,0.40673899999819696,20.88475460000336,0.14260157301024992,7.861110552562646e-16,1.6176845110302447,1,10
AS,53,10.954715184867382,11.318810388445854,11.757637814515167,12.33768605440855,9,94,0.4261193999554962,21.310918200062588,0.13882610253865343,3.930555276281323e-16,1.5748552492288053,1,10
AS,54,10.954715184867382,11.304016888141632,11.721909944381979,12.465663738548756,9,94,0.3895557001233101,21.700539199868217,0.13714982780418833,1.9652776381406615e-16,1.55583944444536,1,10
AS,55,10.954715184867382,11.367138966917992,11.800676917487925,12.175853334367275,11,94,0.4164871999528259,22.117075399961323,0.15078156884562371,9.826388190703307e-17,1.7104790874422893,1,10
AS,56,10.954715184867382,11.427789472043514,11.840197548270226,12.694241132587194,8,94,0.4181753001175821,22.53529140003957,0.13501122196088075,4.913194095351654e-17,1.5315789157927866,1,10
AS,57,10.954715184867382,11.00801196694374,11.770614564705353,12.202182572335005,13,94,0.405997599940747,22.94133169995621,0.16496098230219067,2.456597047675827e-17,1.8713315734280767,1,10
AS,58,10.954715184867382,11.215557310730219,11.56376169568726,11.884293396025896,7,94,0.40714479982852936,23.34851899999194,0.13586187820901696,1.2282985238379134e-17,1.541228833446375,1,10
AS,59,10.954715184867382,11.448791645467281,11.872330389218405,12.526966474950314,16,94,0.43325399979949,23.78181259986013,0.18683160996695072,6.141492619189567e-18,2.11943385500143,1,10
AS,60,10.954715184867382,11.488265372812748,11.686814326327294,11.90071277320385,8,94,0.4073420998174697,24.18919439986348,0.15376588386600654,3.0707463095947836e-18,1.744333413748784,1,10
AS,61,10.954715184867382,11.391301102936268,11.650341843720526,12.09830380603671,8,94,0.4085417001042515,24.59777930006385,0.13744786609992227,1.5353731547973918e-18,1.559220416509871,1,10
AS,62,10.954715184867382,11.178470335900784,11.55567014887929,11.973052024841309,10,94,0.4108221000060439,25.008643799927086,0.1450362187144704,7.676865773986959e-19,1.6453033413308202,1,10
AS,63,10.936139158904552,10.936139158904552,11.470955741902193,12.124087788164616,9,94,0.42150639998726547,25.430193200008944,0.1417258508250268,3.8384328869934795e-19,1.6077502432301427,1,10
AS,64,10.936139158904552,11.200762137770653,11.504835893000875,11.95693389326334,7,94,0.4273697000462562,25.85760569991544,0.124518117542637,1.9192164434967397e-19,1.412544236639592,1,10
AS,65,10.936139158904552,11.149627842009068,11.6288139416891,12.404165364801884,17,94,0.4102892999071628,26.267938799923286,0.19123131837368887,9.596082217483699e-20,2.1693445256370083,1,10
AS,66,10.936139158904552,10.99500771611929,11.618571934157185,12.33535248041153,14,94,0.4187807999551296,26.6867633999791,0.20191719672936345,4.7980411087418493e-20,2.290566048919123,1,10
AS,67,10.936139158904552,11.110009275376797,11.424562710523606,11.832145251333714,10,94,0.4205551000777632,27.107405199902132,0.17814458673979147,2.3990205543709247e-20,2.0208875162417113,1,10
AS,68,10.90648516267538,10.90648516267538,11.494738567265726,12.012604910880327,21,94,0.4197386000305414,27.527188800042495,0.25023453149346314,1.1995102771854623e-20,2.8386820508129382,1,10
AS,69,10.90648516267538,11.106293395161629,11.531541642140258,12.15690253674984,11,94,0.4196639000438154,27.946897299960256,0.2092745691521164,5.997551385927312e-21,2.3740287145747816,1,10
AS,70,10.857208654284477,10.857208654284477,11.499950448283926,12.395565003156662,16,94,0.4292478999122977,28.37618470005691,0.2274296326961982,2.998775692963656e-21,2.5799813171448926,1,10
AS,71,10.857208654284477,11.04086422920227,11.650134267019373,12.284691471606493,14,94,0.4095703000202775,28.785795700037852,0.21975152032690468,1.499387846481828e-21,2.4928801499449182,1,10
AS,72,10.857208654284477,11.068623773753643,11.511261264429145,12.300448130816221,23,94,0.4230170000810176,29.208853599848226,0.28615571698886316,7.49693923240914e-22,3.2461750690671733,1,10
AS,73,10.857208654284477,10.992866925895214,11.43462812975049,11.835433926433325,10,94,0.42247539991512895,29.63137019984424,0.22021182287566618,3.74846961620457e-22,2.498101861654044,1,10
AS,74,10.857208654284477,10.891667783260345,11.621015447129805,12.465686544775963,15,94,0.41822730004787445,30.049637199845165,0.2240578742497141,1.874234808102285e-22,2.5417317992843818,1,10
AS,75,10.857208654284477,11.060553260147572,11.588106191991006,12.604819163680077,17,94,0.41336310002952814,30.46304259984754,0.24145693232221035,9.371174040511424e-23,2.7391082107519513,1,10
AS,76,10.857208654284477,11.082725033164024,11.481765165925026,12.098884522914886,12,94,0.42383509990759194,30.886918999953195,0.2129161599403812,4.685587020255712e-23,2.4153392337322788,1,10
AS,77,10.857208654284477,11.078720547258854,11.660108612643349,12.06697153300047,9,94,0.41434100014157593,31.301302700070664,0.17454302367644423,2.342793510127856e-23,1.9800310750392318,1,10
AS,78,10.857208654284477,10.951397694647312,11.530273083597422,12.138452045619488,14,94,0.4150717998854816,31.716420399956405,0.19438707263102378,1.171396755063928e-23,2.2051436733949465,1,10
AS,79,10.857208654284477,11.056594163179398,11.607130366328516,12.31145465373993,19,94,0.40721730003133416,32.12367879995145,0.24161593394789715,5.85698377531964e-24,2.740911938871306,1,10
AS,80,10.857208654284477,11.071415595710278,11.617472091259865,12.130714327096939,13,94,0.4115383999887854,32.53526100004092,0.2195259044561122,2.92849188765982e-24,2.490320744098907,1,10
AS,81,10.857208654284477,11.076513022184372,11.688744585262612,12.48406346514821,16,94,0.41496230009943247,32.9502675998956,0.23053550460200312,1.46424594382991e-24,2.615214595216272,1,10
AS,82,10.857208654284477,11.175101891160011,11.586983291059733,12.17110850661993,20,94,0.42107929987832904,33.37139089987613,0.26749328919106263,7.32122971914955e-25,3.0344668827588284,1,10
AS,83,10.857208654284477,10.978543788194656,11.4230283414945,12.032122656702995,12,94,0.4303259002044797,33.80175850004889,0.22642309143093145,3.660614859574775e-25,2.5685630264476633,1,10
AS,84,10.857208654284477,10.991078093647957,11.382435357819,11.860675290226936,12,94,0.41099680005572736,34.212838700041175,0.2061868970541673,1.8303074297873876e-25,2.339001896689742,1,10
AS,85,10.857208654284477,11.018875814974308,11.44448981095444,12.13905730098486,22,94,0.4219211998861283,34.63480899995193,0.27264549969098134,9.151537148936938e-26,3.092914001870808,1,10
AS,86,10.857208654284477,10.953469850122929,11.56881950671474,12.076231770217419,18,94,0.388168899808079,35.02303469995968,0.27358964502743693,4.575768574468469e-26,3.103624467784364,1,10
AS,87,10.857208654284477,11.026892751455307,11.388229243743877,11.9012940376997,13,94,0.3813028000295162,35.40437870007008,0.23747105669741314,2.2878842872342345e-26,2.693892094793235,1,10
AS,88,10.857208654284477,11.096505455672741,11.645267019746825,12.835397027432919,16,94,0.3866803999990225,35.79110100003891,0.239981531100888,1.1439421436171172e-26,2.7223711323810407,1,10
AS,89,10.857208654284477,11.135697931051254,11.513470410602167,12.24959309399128,16,94,0.3889782000333071,36.180122500052676,0.24258855208968766,5.719710718085586e-27,2.7519454027378543,1,10
AS,90,10.857208654284477,11.100530825555325,11.455737710858767,12.008304849267006,13,94,0.3986043001059443,36.57876869989559,0.22136926879270624,2.859855359042793e-27,2.5112320277022055,1,10
AS,91,10.857208654284477,10.989370338618755,11.495901153733334,12.44012013822794,27,94,0.4450509001035243,37.02386199985631,0.3179005535492773,1.4299276795213966e-27,3.6062912257471784,1,10
AS,92,10.834994539618492,10.834994539618492,11.448436508221286,11.848562583327293,21,94,0.4269316999707371,37.45083329989575,0.3207261495650546,7.149638397606983e-28,3.6383450300028546,1,10
AS,93,10.834994539618492,11.033684074878693,11.39681446232966,12.287497565150261,21,94,0.4358254000544548,37.886698599904776,0.32288045117251246,3.5748191988034914e-28,3.6627836127587856,1,10
AS,94,10.834994539618492,11.05558966100216,11.420163648312583,11.956515401601791,17,94,0.427659000037238,38.3143988000229,0.292738470780361,1.7874095994017457e-28,3.3208503943340224,1,10
AS,95,10.834994539618492,11.071428038179874,11.502042800761187,11.865322064608335,13,94,0.4280913001857698,38.74253139994107,0.24606033200212218,8.937047997008729e-29,2.7913295727110805,1,10
AS,96,10.834994539618492,10.872308887541294,11.544790054145066,12.753522858023643,23,94,0.4312766999937594,39.17384890001267,0.298865280945185,4.468523998504364e-29,3.390353455882968,1,10
AS,97,10.834994539618492,11.017111539840698,11.529320389892046,12.232597447931767,13,94,0.4149099001660943,39.58879869990051,0.24891122554486647,2.234261999252182e-29,2.8236703542990003,1,10
AS,98,10.834994539618492,10.88672498613596,11.394992590922376,12.035753820091486,23,94,0.4267839998938143,40.01562339998782,0.30250596920021505,1.117130999626091e-29,3.431653580357865,1,10
